State,Year,Fuel,Value
Tennessee,2006,Electricity,56.9
Tennessee,2007,Electricity,56.6
Tennessee,2008,Electricity,53.7
Tennessee,2009,Electricity,39
Tennessee,2010,Electricity,43.3
Tennessee,2011,Electricity,40.5
Tennessee,2012,Electricity,37.3
Tennessee,2013,Electricity,33.6
Tennessee,2014,Electricity,37.1
Tennessee,2015,Electricity,33.5
Texas,1990,Electricity,182.5
Texas,1991,Electricity,181.7
Texas,1992,Electricity,179.4
Texas,1993,Electricity,196.2
Texas,1994,Electricity,190
Texas,1995,Electricity,190.3
Texas,1996,Electricity,200.8
Texas,1997,Electricity,205.4
Texas,1998,Electricity,214.7
Texas,1999,Electricity,218.8
Texas,2000,Electricity,227.6
Texas,2001,Electricity,218.9
Texas,2002,Electricity,225.3
Texas,2003,Electricity,225.2
Texas,2004,Electricity,224.3
Texas,2005,Electricity,228.8
Texas,2006,Electricity,226.9
Texas,2007,Electricity,229.5
Texas,2008,Electricity,227.2
Texas,2009,Electricity,216.5
Texas,2010,Electricity,220.4
Texas,2011,Electricity,237.7
Texas,2012,Electricity,222.1
Texas,2013,Electricity,226.2
Texas,2014,Electricity,224.8
Texas,2015,Electricity,213.6
Utah,1990,Electricity,29.5
Utah,1991,Electricity,28
Utah,1992,Electricity,30.2
Utah,1993,Electricity,30.9
Utah,1994,Electricity,31.9
Utah,1995,Electricity,30
Utah,1996,Electricity,30.2
Utah,1997,Electricity,31.2
Utah,1998,Electricity,32.2
Utah,1999,Electricity,32.9
Utah,2000,Electricity,33.5
Utah,2001,Electricity,32.9
Utah,2002,Electricity,34.1
Utah,2003,Electricity,35.1
Utah,2004,Electricity,35.2
Utah,2005,Electricity,35.8
Utah,2006,Electricity,36.2
Utah,2007,Electricity,38.1
Utah,2008,Electricity,38.6
Utah,2009,Electricity,35.7
Utah,2010,Electricity,34.8
Utah,2011,Electricity,33.6
Utah,2012,Electricity,31.8
Utah,2013,Electricity,34.9
Utah,2014,Electricity,34.4
Utah,2015,Electricity,32.9
Vermont,1990,Electricity,0
Vermont,1991,Electricity,0.1
Vermont,1992,Electricity,0
Vermont,1993,Electricity,0
Vermont,1994,Electricity,0
Vermont,1995,Electricity,0
Vermont,1996,Electricity,0
Vermont,1997,Electricity,0
Vermont,1998,Electricity,0.1
Vermont,1999,Electricity,0
Vermont,2000,Electricity,0.1
Vermont,2001,Electricity,0
Vermont,2002,Electricity,0
Vermont,2003,Electricity,0
Vermont,2004,Electricity,0
Vermont,2005,Electricity,0
Vermont,2006,Electricity,0
Vermont,2007,Electricity,0
Vermont,2008,Electricity,0
Vermont,2009,Electricity,0
Vermont,2010,Electricity,0
Vermont,2011,Electricity,0
Vermont,2012,Electricity,0
Vermont,2013,Electricity,0
Vermont,2014,Electricity,0
Vermont,2015,Electricity,0
Virginia,1990,Electricity,23.2
Virginia,1991,Electricity,25.3
Virginia,1992,Electricity,26.9
Virginia,1993,Electricity,31.5
Virginia,1994,Electricity,29.4
Virginia,1995,Electricity,30.6
Virginia,1996,Electricity,33.4
Virginia,1997,Electricity,34.7
Virginia,1998,Electricity,37
Virginia,1999,Electricity,38.5
Virginia,2000,Electricity,43.1
Virginia,2001,Electricity,42.6
Virginia,2002,Electricity,41.7
Virginia,2003,Electricity,41.3
Virginia,2004,Electricity,41
Virginia,2005,Electricity,41.8
Virginia,2006,Electricity,37.2
Virginia,2007,Electricity,41.8
Virginia,2008,Electricity,36.5
Virginia,2009,Electricity,31.3
Virginia,2010,Electricity,34.3
Virginia,2011,Electricity,28.5
Virginia,2012,Electricity,25.2
Virginia,2013,Electricity,30.9
Virginia,2014,Electricity,30.3
Virginia,2015,Electricity,31.8
Washington,1990,Electricity,7.5
Washington,1991,Electricity,7.9
Washington,1992,Electricity,10.1
Washington,1993,Electricity,10.2
Washington,1994,Electricity,11.9
Washington,1995,Electricity,8.3
Washington,1996,Electricity,10.7
Washington,1997,Electricity,9
Washington,1998,Electricity,11.7
Washington,1999,Electricity,10.7
Washington,2000,Electricity,14.1
Washington,2001,Electricity,14
Washington,2002,Electricity,11.4
Washington,2003,Electricity,14.1
Washington,2004,Electricity,14
Washington,2005,Electricity,14
Washington,2006,Electricity,9.6
Washington,2007,Electricity,11.9
Washington,2008,Electricity,12.7
Washington,2009,Electricity,12.6
Washington,2010,Electricity,13.1
Washington,2011,Electricity,7.4
Washington,2012,Electricity,6.2
Washington,2013,Electricity,11.7
Washington,2014,Electricity,11.7
Washington,2015,Electricity,10.8
West Virginia,1990,Electricity,70.3
West Virginia,1991,Electricity,65.3
West Virginia,1992,Electricity,67.1
West Virginia,1993,Electricity,67.2
West Virginia,1994,Electricity,73.4
West Virginia,1995,Electricity,73.1
West Virginia,1996,Electricity,78.2
West Virginia,1997,Electricity,82.3
West Virginia,1998,Electricity,83.2
West Virginia,1999,Electricity,85.8
West Virginia,2000,Electricity,84.4
West Virginia,2001,Electricity,74.9
West Virginia,2002,Electricity,86.8
West Virginia,2003,Electricity,85.9
West Virginia,2004,Electricity,82
West Virginia,2005,Electricity,85.1
West Virginia,2006,Electricity,85.5
West Virginia,2007,Electricity,86.8
West Virginia,2008,Electricity,84.4
West Virginia,2009,Electricity,65.9
West Virginia,2010,Electricity,74.3
West Virginia,2011,Electricity,72
West Virginia,2012,Electricity,66.9
West Virginia,2013,Electricity,68.7
West Virginia,2014,Electricity,73.4
West Virginia,2015,Electricity,66
Wisconsin,1990,Electricity,32.9
Wisconsin,1991,Electricity,34.1
Wisconsin,1992,Electricity,33.2
Wisconsin,1993,Electricity,34.1
Wisconsin,1994,Electricity,35.9
Wisconsin,1995,Electricity,37.6
Wisconsin,1996,Electricity,39.4
Wisconsin,1997,Electricity,42.6
Wisconsin,1998,Electricity,41.9
Wisconsin,1999,Electricity,42.6
Wisconsin,2000,Electricity,44.3
Wisconsin,2001,Electricity,44
Wisconsin,2002,Electricity,43.6
Wisconsin,2003,Electricity,43.5
Wisconsin,2004,Electricity,44.7
Wisconsin,2005,Electricity,48.7
Wisconsin,2006,Electricity,43.1
Wisconsin,2007,Electricity,43.8
Wisconsin,2008,Electricity,44.4
Wisconsin,2009,Electricity,39.5
Wisconsin,2010,Electricity,42.6
Wisconsin,2011,Electricity,41.8
Wisconsin,2012,Electricity,37
Wisconsin,2013,Electricity,43.3
Wisconsin,2014,Electricity,39.7
Wisconsin,2015,Electricity,41.5
Wyoming,1990,Electricity,39.2
Wyoming,1991,Electricity,38.3
Wyoming,1992,Electricity,41.9
Wyoming,1993,Electricity,40.1
Wyoming,1994,Electricity,42.1
Wyoming,1995,Electricity,39.6
Wyoming,1996,Electricity,40.4
Wyoming,1997,Electricity,40
Wyoming,1998,Electricity,44.5
Wyoming,1999,Electricity,42.7
Wyoming,2000,Electricity,44
Wyoming,2001,Electricity,44
Wyoming,2002,Electricity,42.5
Wyoming,2003,Electricity,43.6
Wyoming,2004,Electricity,44.1
Wyoming,2005,Electricity,43.3
Wyoming,2006,Electricity,43.1
Wyoming,2007,Electricity,43.5
Wyoming,2008,Electricity,44
Wyoming,2009,Electricity,41.9
Wyoming,2010,Electricity,42.8
Wyoming,2011,Electricity,41.1
Wyoming,2012,Electricity,43.4
Wyoming,2013,Electricity,46.2
Wyoming,2014,Electricity,43.2
Wyoming,2015,Electricity,43.3
United States,1990,Electricity,1809.3
United States,1991,Electricity,1805.3
United States,1992,Electricity,1816.9
United States,1993,Electricity,1899
United States,1994,Electricity,1923.8
United States,1995,Electricity,1938.5
United States,1996,Electricity,2010.7
United States,1997,Electricity,2079.6
United States,1998,Electricity,2168.6
United States,1999,Electricity,2178.8
United States,2000,Electricity,2282.8
United States,2001,Electricity,2245.5
United States,2002,Electricity,2254.3
United States,2003,Electricity,2283.1
United States,2004,Electricity,2313.8
United States,2005,Electricity,2379.2
United States,2006,Electricity,2325.6
United States,2007,Electricity,2391.7
United States,2008,Electricity,2339.4
United States,2009,Electricity,2127.3
United States,2010,Electricity,2239.2
United States,2011,Electricity,2139.5
United States,2012,Electricity,2006.5
United States,2013,Electricity,2021.5
United States,2014,Electricity,2021.6
United States,2015,Electricity,1886.5
Alabama,1990,Industrial,25.5
Alabama,1991,Industrial,25.7
Alabama,1992,Industrial,28.7
Alabama,1993,Industrial,27.3
Alabama,1994,Industrial,28.3
Alabama,1995,Industrial,29.1
Alabama,1996,Industrial,29.9
Alabama,1997,Industrial,29
Alabama,1998,Industrial,26.4
Alabama,1999,Industrial,26.8
Alabama,2000,Industrial,26.1
Alabama,2001,Industrial,22.6
Alabama,2002,Industrial,22.4
Alabama,2003,Industrial,23.7
Alabama,2004,Industrial,24
Alabama,2005,Industrial,22.7
Alabama,2006,Industrial,22.1
Alabama,2007,Industrial,21.5
Alabama,2008,Industrial,21.1
Alabama,2009,Industrial,17.3
Alabama,2010,Industrial,18.8
Alabama,2011,Industrial,19.2
Alabama,2012,Industrial,21.3
Alabama,2013,Industrial,21
Alabama,2014,Industrial,22.1
Alabama,2015,Industrial,20.9
Alaska,1990,Industrial,16.2
Alaska,1991,Industrial,17.9
Alaska,1992,Industrial,19.4
Alaska,1993,Industrial,19
Alaska,1994,Industrial,18.6
Alaska,1995,Industrial,22
Alaska,1996,Industrial,23.1
Alaska,1997,Industrial,21.7
Alaska,1998,Industrial,22.3
Alaska,1999,Industrial,21.3
Alaska,2000,Industrial,21.3
Alaska,2001,Industrial,21.4
Alaska,2002,Industrial,21.8
Alaska,2003,Industrial,21.5
Alaska,2004,Industrial,20.8
Alaska,2005,Industrial,22.3
Alaska,2006,Industrial,18.9
Alaska,2007,Industrial,19
Alaska,2008,Industrial,16.9
Alaska,2009,Industrial,17.3
Alaska,2010,Industrial,16.6
Alaska,2011,Industrial,16.8
Alaska,2012,Industrial,17.3
Alaska,2013,Industrial,17.2
Alaska,2014,Industrial,16.9
Alaska,2015,Industrial,17
Arizona,1990,Industrial,3.9
Arizona,1991,Industrial,4
Arizona,1992,Industrial,4
Arizona,1993,Industrial,4
Arizona,1994,Industrial,4.4
Arizona,1995,Industrial,4.7
Arizona,1996,Industrial,4.9
Arizona,1997,Industrial,5
Arizona,1998,Industrial,4.7
Arizona,1999,Industrial,4.8
Arizona,2000,Industrial,4.8
Arizona,2001,Industrial,4.9
Arizona,2002,Industrial,4.3
Arizona,2003,Industrial,4.1
Arizona,2004,Industrial,4.6
Arizona,2005,Industrial,5
Arizona,2006,Industrial,5.1
Arizona,2007,Industrial,4.9
Arizona,2008,Industrial,5.5
Arizona,2009,Industrial,4.2
Arizona,2010,Industrial,4.6
Arizona,2011,Industrial,5
Arizona,2012,Industrial,4.9
Arizona,2013,Industrial,4.6
Arizona,2014,Industrial,4.4
Arizona,2015,Industrial,4.3
Arkansas,1990,Industrial,9.6
Arkansas,1991,Industrial,8.3
Arkansas,1992,Industrial,9.8
Arkansas,1993,Industrial,9.9
Arkansas,1994,Industrial,10.7
Arkansas,1995,Industrial,11.7
Arkansas,1996,Industrial,11.5
Arkansas,1997,Industrial,11.8
Arkansas,1998,Industrial,11.7
Arkansas,1999,Industrial,11.3
Arkansas,2000,Industrial,11.5
Arkansas,2001,Industrial,11.4
Arkansas,2002,Industrial,10.8
Arkansas,2003,Industrial,10.9
Arkansas,2004,Industrial,10.5
Arkansas,2005,Industrial,10.2
Arkansas,2006,Industrial,10.2
Arkansas,2007,Industrial,10
Arkansas,2008,Industrial,10.6
Arkansas,2009,Industrial,8.2
Arkansas,2010,Industrial,9.1
Arkansas,2011,Industrial,9
Arkansas,2012,Industrial,8.7
Arkansas,2013,Industrial,9.3
Arkansas,2014,Industrial,9.1
Arkansas,2015,Industrial,8.3
California,1990,Industrial,71.8
California,1991,Industrial,72.8
California,1992,Industrial,73.7
California,1993,Industrial,70.6
California,1994,Industrial,70.7
California,1995,Industrial,69.3
California,1996,Industrial,71.6
California,1997,Industrial,76.3
California,1998,Industrial,74.5
California,1999,Industrial,72.8
California,2000,Industrial,72.5
California,2001,Industrial,74.5
California,2002,Industrial,76.3
California,2003,Industrial,75.6
California,2004,Industrial,79.7
California,2005,Industrial,76.3
California,2006,Industrial,75.2
California,2007,Industrial,73.2
California,2008,Industrial,70.6
California,2009,Industrial,66.4
California,2010,Industrial,68.1
California,2011,Industrial,68.5
California,2012,Industrial,68.8
California,2013,Industrial,72.4
California,2014,Industrial,72.2
California,2015,Industrial,71.4
Colorado,1990,Industrial,6.5
Colorado,1991,Industrial,7.5
Colorado,1992,Industrial,7.7
Colorado,1993,Industrial,8.4
Colorado,1994,Industrial,7.9
Colorado,1995,Industrial,7.8
Colorado,1996,Industrial,8
Colorado,1997,Industrial,8.4
Colorado,1998,Industrial,8.9
Colorado,1999,Industrial,8.6
Colorado,2000,Industrial,9.4
Colorado,2001,Industrial,12.9
Colorado,2002,Industrial,12.2
Colorado,2003,Industrial,12
Colorado,2004,Industrial,12.6
Colorado,2005,Industrial,13.6
Colorado,2006,Industrial,13.6
Colorado,2007,Industrial,13.6
Colorado,2008,Industrial,14
Colorado,2009,Industrial,13.6
Colorado,2010,Industrial,14.6
Colorado,2011,Industrial,13.2
Colorado,2012,Industrial,13.4
Colorado,2013,Industrial,13.4
Colorado,2014,Industrial,14.2
Colorado,2015,Industrial,14.6
Connecticut,1990,Industrial,3
Connecticut,1991,Industrial,3.2
Connecticut,1992,Industrial,3.4
Connecticut,1993,Industrial,3.5
Connecticut,1994,Industrial,3.1
Connecticut,1995,Industrial,2.8
Connecticut,1996,Industrial,3
Connecticut,1997,Industrial,2.8
Connecticut,1998,Industrial,2.7
Connecticut,1999,Industrial,2.7
Connecticut,2000,Industrial,2.8
Connecticut,2001,Industrial,2.6
Connecticut,2002,Industrial,2.5
Connecticut,2003,Industrial,3
Connecticut,2004,Industrial,2.8
Connecticut,2005,Industrial,2.9
Connecticut,2006,Industrial,2.8
Connecticut,2007,Industrial,2.5
Connecticut,2008,Industrial,1.9
Connecticut,2009,Industrial,2.1
Connecticut,2010,Industrial,1.9
Connecticut,2011,Industrial,2
Connecticut,2012,Industrial,2
Connecticut,2013,Industrial,2.2
Connecticut,2014,Industrial,2.1
Connecticut,2015,Industrial,1.9
Delaware,1990,Industrial,4
Delaware,1991,Industrial,3.3
Delaware,1992,Industrial,4.2
Delaware,1993,Industrial,4.5
Delaware,1994,Industrial,4.7
Delaware,1995,Industrial,4.6
Delaware,1996,Industrial,4.6
Delaware,1997,Industrial,4.3
Delaware,1998,Industrial,4.2
Delaware,1999,Industrial,4.5
Delaware,2000,Industrial,4.4
Delaware,2001,Industrial,4.3
Delaware,2002,Industrial,3.9
Delaware,2003,Industrial,3.7
Delaware,2004,Industrial,3.6
Delaware,2005,Industrial,3.9
Delaware,2006,Industrial,3.6
Delaware,2007,Industrial,3.5
Delaware,2008,Industrial,3.4
Delaware,2009,Industrial,1.5
Delaware,2010,Industrial,1.3
Delaware,2011,Industrial,3.4
Delaware,2012,Industrial,3.7
Delaware,2013,Industrial,3.7
Delaware,2014,Industrial,3.6
Delaware,2015,Industrial,3.8
District of Columbia,1990,Industrial,0
District of Columbia,1991,Industrial,0
District of Columbia,1992,Industrial,0
District of Columbia,1993,Industrial,0
District of Columbia,1994,Industrial,0
District of Columbia,1995,Industrial,0
District of Columbia,1996,Industrial,0
District of Columbia,1997,Industrial,0
District of Columbia,1998,Industrial,0
District of Columbia,1999,Industrial,0.1
District of Columbia,2000,Industrial,0
District of Columbia,2001,Industrial,0.1
District of Columbia,2002,Industrial,0.1
District of Columbia,2003,Industrial,0.1
District of Columbia,2004,Industrial,0.1
District of Columbia,2005,Industrial,0.1
District of Columbia,2006,Industrial,0.1
District of Columbia,2007,Industrial,0
District of Columbia,2008,Industrial,0
District of Columbia,2009,Industrial,0
District of Columbia,2010,Industrial,0
District of Columbia,2011,Industrial,0
District of Columbia,2012,Industrial,0
District of Columbia,2013,Industrial,0
District of Columbia,2014,Industrial,0
District of Columbia,2015,Industrial,0
Florida,1990,Industrial,12.4
Florida,1991,Industrial,11.8
Florida,1992,Industrial,13.4
Florida,1993,Industrial,14.7
Florida,1994,Industrial,15.5
Florida,1995,Industrial,16.9
Florida,1996,Industrial,16.9
Florida,1997,Industrial,15.7
Florida,1998,Industrial,16
Florida,1999,Industrial,16.2
Florida,2000,Industrial,15.3
Florida,2001,Industrial,14.5
Florida,2002,Industrial,13
Florida,2003,Industrial,13.9
Florida,2004,Industrial,12.8
Florida,2005,Industrial,13.1
Florida,2006,Industrial,13.2
Florida,2007,Industrial,11.9
Florida,2008,Industrial,11.6
Florida,2009,Industrial,10.4
Florida,2010,Industrial,11.7
Florida,2011,Industrial,10.3
Florida,2012,Industrial,10.6
Florida,2013,Industrial,11
Florida,2014,Industrial,10.8
Florida,2015,Industrial,11.6
Georgia,1990,Industrial,18.9
Georgia,1991,Industrial,18.5
Georgia,1992,Industrial,18.7
Georgia,1993,Industrial,18.3
Georgia,1994,Industrial,19
Georgia,1995,Industrial,20
Georgia,1996,Industrial,20.7
Georgia,1997,Industrial,20.1
Georgia,1998,Industrial,18.6
Georgia,1999,Industrial,18.5
Georgia,2000,Industrial,19.6
Georgia,2001,Industrial,18.9
Georgia,2002,Industrial,18.9
Georgia,2003,Industrial,19.6
Georgia,2004,Industrial,19.7
Georgia,2005,Industrial,19.9
Georgia,2006,Industrial,18.8
Georgia,2007,Industrial,17.5
Georgia,2008,Industrial,16.1
Georgia,2009,Industrial,14.2
Georgia,2010,Industrial,15
Georgia,2011,Industrial,14.4
Georgia,2012,Industrial,13.7
Georgia,2013,Industrial,14.2
Georgia,2014,Industrial,14.7
Georgia,2015,Industrial,13.5
Hawaii,1990,Industrial,2.2
Hawaii,1991,Industrial,2.2
Hawaii,1992,Industrial,2.2
Hawaii,1993,Industrial,2.1
Hawaii,1994,Industrial,2.4
Hawaii,1995,Industrial,2.4
Hawaii,1996,Industrial,2.5
Hawaii,1997,Industrial,2.2
Hawaii,1998,Industrial,1.8
Hawaii,1999,Industrial,1.6
Hawaii,2000,Industrial,1.5
Hawaii,2001,Industrial,1.5
Hawaii,2002,Industrial,1.6
Hawaii,2003,Industrial,1.7
Hawaii,2004,Industrial,1.7
Hawaii,2005,Industrial,1.9
Hawaii,2006,Industrial,2
Hawaii,2007,Industrial,1.8
Hawaii,2008,Industrial,1.7
Hawaii,2009,Industrial,1.7
Hawaii,2010,Industrial,1.6
Hawaii,2011,Industrial,1.6
Hawaii,2012,Industrial,1.6
Hawaii,2013,Industrial,1.5
Hawaii,2014,Industrial,1.5
Hawaii,2015,Industrial,1.5
Idaho,1990,Industrial,3.5
Idaho,1991,Industrial,4
Idaho,1992,Industrial,3.4
Idaho,1993,Industrial,3.5
Idaho,1994,Industrial,3.6
Idaho,1995,Industrial,3.8
Idaho,1996,Industrial,4.1
Idaho,1997,Industrial,3.6
Idaho,1998,Industrial,3.7
Idaho,1999,Industrial,3.7
Idaho,2000,Industrial,4.2
Idaho,2001,Industrial,4
Idaho,2002,Industrial,3.8
Idaho,2003,Industrial,3.5
Idaho,2004,Industrial,3.8
Idaho,2005,Industrial,4
Idaho,2006,Industrial,3.5
Idaho,2007,Industrial,3.5
Idaho,2008,Industrial,3.3
Idaho,2009,Industrial,3.3
Idaho,2010,Industrial,3.4
Idaho,2011,Industrial,3.5
Idaho,2012,Industrial,3.3
Idaho,2013,Industrial,3.5
Idaho,2014,Industrial,3.6
Idaho,2015,Industrial,3.3
Illinois,1990,Industrial,44
Illinois,1991,Industrial,44.3
Illinois,1992,Industrial,43.9
Illinois,1993,Industrial,45.4
Illinois,1994,Industrial,46.6
Illinois,1995,Industrial,46.8
Illinois,1996,Industrial,47.7
Illinois,1997,Industrial,48.2
Illinois,1998,Industrial,45.4
Illinois,1999,Industrial,45.1
Illinois,2000,Industrial,42.8
Illinois,2001,Industrial,38.9
Illinois,2002,Industrial,38.2
Illinois,2003,Industrial,37.5
Illinois,2004,Industrial,37.8
Illinois,2005,Industrial,38
Illinois,2006,Industrial,37.2
Illinois,2007,Industrial,37.6
Illinois,2008,Industrial,36.6
Illinois,2009,Industrial,31.1
Illinois,2010,Industrial,36.3
Illinois,2011,Industrial,37.7
Illinois,2012,Industrial,37.8
